time,subregion,parent,value
2019-11-30T16,SDGE,CISO,1785.7052150572
2019-11-30T17,SDGE,CISO,1733.03521431747
2019-11-30T18,SDGE,CISO,1730.51551754091
2019-11-30T19,SDGE,CISO,1775.68372620953
2019-11-30T20,SDGE,CISO,1852.34622285476
2019-11-30T21,SDGE,CISO,1935.19139484879
2019-11-30T22,SDGE,CISO,1996.89492683333
2019-11-30T23,SDGE,CISO,2015.7913796959
2019-12-01T00,SDGE,CISO,1982.03251053217
2019-12-01T01,SDGE,CISO,1900.55788518219
2019-12-01T02,SDGE,CISO,1790.05882808599
2019-12-01T03,SDGE,CISO,1678.19335887671
2019-12-01T04,SDGE,CISO,1594.3188069544
2019-12-01T05,SDGE,CISO,1561.67957113753
2019-12-01T06,SDGE,CISO,1591.13983281515
2019-12-01T07,SDGE,CISO,1678.14362255238
2019-12-01T08,SDGE,CISO,1803.72614061914
2019-12-01T09,SDGE,CISO,1939.3202093918
2019-12-01T10,SDGE,CISO,2054.08919698048
2019-12-01T11,SDGE,CISO,2122.84373232254
2019-12-01T12,SDGE,CISO,2132.44448531368
2019-12-01T13,SDGE,CISO,2084.99872652296
2019-12-01T14,SDGE,CISO,1997.01574840012
2019-12-01T15,SDGE,CISO,1894.76595374492
2019-12-01T16,SDGE,CISO,1807.1014103521
2019-12-01T17,SDGE,CISO,1757.67077119612
2019-12-01T18,SDGE,CISO,1758.61807566981
2019-12-01T19,SDGE,CISO,1807.45143974667
2019-12-01T20,SDGE,CISO,1887.91247565275
2019-12-01T21,SDGE,CISO,1974.59995176202
2019-12-01T22,SDGE,CISO,2040.09073368555
2019-12-01T23,SDGE,CISO,2062.62852149416
2019-12-02T00,SDGE,CISO,2032.29679517403
2019-12-02T01,SDGE,CISO,1953.99818504293
2019-12-02T02,SDGE,CISO,1846.41953983565
2019-12-02T03,SDGE,CISO,1737.24056949974
2019-12-02T04,SDGE,CISO,1655.85488477162
2019-12-02T05,SDGE,CISO,1625.54433303566
2019-12-02T06,SDGE,CISO,1657.20022946611
2019-12-02T07,SDGE,CISO,1746.27700165549
2019-12-02T08,SDGE,CISO,1873.80375409142
2019-12-02T09,SDGE,CISO,2011.19730023072
2019-12-02T10,SDGE,CISO,2127.60584122662
2019-12-02T11,SDGE,CISO,2197.83722744294
2019-12-02T12,SDGE,CISO,2208.77041058537
2019-12-02T13,SDGE,CISO,2162.55487653087
2019-12-02T14,SDGE,CISO,2075.76178394207
2019-12-02T15,SDGE,CISO,1974.73223030527
2019-12-02T16,SDGE,CISO,1888.38290488474
2019-12-02T17,SDGE,CISO,1840.40570384606
2019-12-02T18,SDGE,CISO,1842.95475011434
2019-12-02T19,SDGE,CISO,1893.50996235178
2019-12-02T20,SDGE,CISO,1975.74951916907
2019-12-02T21,SDGE,CISO,2064.18419024926
2019-12-02T22,SDGE,CISO,2131.29411688393
2019-12-02T23,SDGE,CISO,2155.23481072352
2019-12-03T00,SDGE,CISO,2126.02471991896
2019-12-03T01,SDGE,CISO,2048.53325148683
2019-12-03T02,SDGE,CISO,1941.44678275074
2019-12-03T03,SDGE,CISO,1832.47081494999
2019-12-03T04,SDGE,CISO,1751.03927340467
2019-12-03T05,SDGE,CISO,1720.47532686516
2019-12-03T06,SDGE,CISO,1751.70113478645
2019-12-03T07,SDGE,CISO,1840.18515174873
2019-12-03T08,SDGE,CISO,1966.9540700293
2019-12-03T09,SDGE,CISO,2103.41257153983
2019-12-03T10,SDGE,CISO,2218.69785952182
2019-12-03T11,SDGE,CISO,2287.61948525387
2019-12-03T12,SDGE,CISO,2297.07939717629
2019-12-03T13,SDGE,CISO,2249.27408996581
2019-12-03T14,SDGE,CISO,2160.84125761327
2019-12-03T15,SDGE,CISO,2058.19703840329
2019-12-03T16,SDGE,CISO,1970.32662351902
2019-12-03T17,SDGE,CISO,1920.96851947675
2019-12-03T18,SDGE,CISO,1922.28984984387
2019-12-03T19,SDGE,CISO,1971.74496518521
2019-12-03T20,SDGE,CISO,2052.95117589967
2019-12-03T21,SDGE,CISO,2140.33398795554
2019-12-03T22,SDGE,CISO,2206.27991077868
2019-12-03T23,SDGE,CISO,2228.85981710503
2019-12-04T00,SDGE,CISO,2198.03112100743
2019-12-04T01,SDGE,CISO,2118.6343426227
2019-12-04T02,SDGE,CISO,2009.35988530902
2019-12-04T03,SDGE,CISO,1897.94350314392
2019-12-04T04,SDGE,CISO,1813.86369701695
2019-12-04T05,SDGE,CISO,1780.48892555135
2019-12-04T06,SDGE,CISO,1808.7758680464
2019-12-04T07,SDGE,CISO,1894.21047191124
2019-12-04T08,SDGE,CISO,2017.82040852208
2019-12-04T09,SDGE,CISO,2151.00168558372
2019-12-04T10,SDGE,CISO,2262.88412936899
2019-12-04T11,SDGE,CISO,2328.28279471819
2019-12-04T12,SDGE,CISO,2334.12653557238
2019-12-04T13,SDGE,CISO,2282.66271347593
2019-12-04T14,SDGE,CISO,2190.59916329689
2019-12-04T15,SDGE,CISO,2084.43022093336
2019-12-04T16,SDGE,CISO,1993.21214853536
2019-12-04T17,SDGE,CISO,1940.73200110026
2019-12-04T18,SDGE,CISO,1939.17127805429
2019-12-04T19,SDGE,CISO,1985.95974074693
2019-12-04T20,SDGE,CISO,2064.65464155615
2019-12-04T21,SDGE,CISO,2149.59710001203
2019-12-04T22,SDGE,CISO,2213.08112718246
2019-12-04T23,SDGE,CISO,2233.09444660435
2019-12-05T00,SDGE,CISO,2199.53527549503
2019-12-05T01,SDGE,CISO,2117.21732267268
2019-12-05T02,SDGE,CISO,2004.8371550709
2019-12-05T03,SDGE,CISO,1890.1627846785
2019-12-05T04,SDGE,CISO,1802.71899961111
2019-12-05T05,SDGE,CISO,1765.92087938797
2019-12-05T06,SDGE,CISO,1790.76057830533
2019-12-05T07,SDGE,CISO,1872.74220431544
2019-12-05T08,SDGE,CISO,1992.89492808454
2019-12-05T09,SDGE,CISO,2122.60660031235
2019-12-05T10,SDGE,CISO,2231.00028532059
2019-12-05T11,SDGE,CISO,2292.8972752117
2019-12-05T12,SDGE,CISO,2295.25410900472
2019-12-05T13,SDGE,CISO,2240.36968706765
2019-12-05T14,SDGE,CISO,2145.02235195278
2019-12-05T15,SDGE,CISO,2035.78450808997
2019-12-05T16,SDGE,CISO,1941.78273116452
2019-12-05T17,SDGE,CISO,1886.85120302042
2019-12-05T18,SDGE,CISO,1883.18378856237
2019-12-05T19,SDGE,CISO,1928.1832343566
2019-12-05T20,SDGE,CISO,2005.3441276256
2019-12-05T21,SDGE,CISO,2088.92065321742
2019-12-05T22,SDGE,CISO,2151.11202703274
2019-12-05T23,SDGE,CISO,2169.8208804454
2019-12-06T00,SDGE,CISO,2134.88463800527
2019-12-06T01,SDGE,CISO,2051.08884158265
2019-12-06T02,SDGE,CISO,1937.13493281185
2019-12-06T03,SDGE,CISO,1820.82176901305
2019-12-06T04,SDGE,CISO,1731.71873337345
2019-12-06T05,SDGE,CISO,1693.285473277
2019-12-06T06,SDGE,CISO,1716.54721515507
2019-12-06T07,SDGE,CISO,1797.02356934947
2019-12-06T08,SDGE,CISO,1915.74243774827
2019-12-06T09,SDGE,CISO,2044.08078514869
2019-12-06T10,SDGE,CISO,2151.15232865543
2019-12-06T11,SDGE,CISO,2211.78217990901
2019-12-06T12,SDGE,CISO,2212.95224292424
2019-12-06T13,SDGE,CISO,2157.01058425096
2019-12-06T14,SDGE,CISO,2060.80343551391
2019-12-06T15,SDGE,CISO,1950.97821949551
2019-12-06T16,SDGE,CISO,1856.72821728442
2019-12-06T17,SDGE,CISO,1801.93054226845
2019-12-06T18,SDGE,CISO,1798.78672443604
2019-12-06T19,SDGE,CISO,1844.66746962417
2019-12-06T20,SDGE,CISO,1922.99958684226
2019-12-06T21,SDGE,CISO,2007.94536991304
2019-12-06T22,SDGE,CISO,2071.60463442625
2019-12-06T23,SDGE,CISO,2091.79076889876
2019-12-07T00,SDGE,CISO,2058.27670255822
2019-12-07T01,SDGE,CISO,1975.81644908834
2019-12-07T02,SDGE,CISO,1863.11313252381
2019-12-07T03,SDGE,CISO,1747.99324357318
2019-12-07T04,SDGE,CISO,1660.06737587874
2019-12-07T05,SDGE,CISO,1622.83610963753
2019-12-07T06,SDGE,CISO,1647.35387275071
2019-12-07T07,SDGE,CISO,1729.15176967756
2019-12-07T08,SDGE,CISO,1849.25243572283
2019-12-07T09,SDGE,CISO,1979.01811319768
2019-12-07T10,SDGE,CISO,2087.54960175149
2019-12-07T11,SDGE,CISO,2149.67255253
2019-12-07T12,SDGE,CISO,2152.39117453246
2019-12-07T13,SDGE,CISO,2098.0997103148
2019-12-07T14,SDGE,CISO,2003.70916756933
2019-12-07T15,SDGE,CISO,1895.93856767902
2019-12-07T16,SDGE,CISO,1804.04404677286
2019-12-07T17,SDGE,CISO,1751.9413425797
2019-12-07T18,SDGE,CISO,1751.83497109591
2019-12-07T19,SDGE,CISO,1801.0587281871
2019-12-07T20,SDGE,CISO,1882.96682460977
2019-12-07T21,SDGE,CISO,1971.62513556687
2019-12-07T22,SDGE,CISO,2039.03003361324
2019-12-07T23,SDGE,CISO,2062.90220660606
2019-12-08T00,SDGE,CISO,2032.94720537277
2019-12-08T01,SDGE,CISO,1953.88509669033
2019-12-08T02,SDGE,CISO,1844.41855699533
2019-12-08T03,SDGE,CISO,1732.39967827939
2019-12-08T04,SDGE,CISO,1647.47817609179
2019-12-08T05,SDGE,CISO,1613.19334007051
2019-12-08T06,SDGE,CISO,1640.6264558126
2019-12-08T07,SDGE,CISO,1725.31775501054
2019-12-08T08,SDGE,CISO,1848.28236297635
2019-12-08T09,SDGE,CISO,1980.86582784733
2019-12-08T10,SDGE,CISO,2092.1544334794
2019-12-08T11,SDGE,CISO,2156.97316521351
2019-12-08T12,SDGE,CISO,2162.34765018868
2019-12-08T13,SDGE,CISO,2110.71758436155
2019-12-08T14,SDGE,CISO,2019.05799719453
2019-12-08T15,SDGE,CISO,1914.15853647339
2019-12-08T16,SDGE,CISO,1825.33687800122
2019-12-08T17,SDGE,CISO,1776.54569819133
2019-12-08T18,SDGE,CISO,1779.99052712133
2019-12-08T19,SDGE,CISO,1832.96617258002
2019-12-08T20,SDGE,CISO,1918.75229936644
2019-12-08T21,SDGE,CISO,2011.31678577549
2019-12-08T22,SDGE,CISO,2082.55153926147
2019-12-08T23,SDGE,CISO,2110.08417456795
2019-12-09T00,SDGE,CISO,2083.55312394068
2019-12-09T01,SDGE,CISO,2007.64528198334
2019-12-09T02,SDGE,CISO,1901.06398525524
2019-12-09T03,SDGE,CISO,1791.68817164197
2019-12-09T04,SDGE,CISO,1709.20790155044
2019-12-09T05,SDGE,CISO,1677.20229354973
2019-12-09T06,SDGE,CISO,1706.78051829717
2019-12-09T07,SDGE,CISO,1793.49296395781
2019-12-09T08,SDGE,CISO,1918.34841960679
2019-12-09T09,SDGE,CISO,2052.67720088921
2019-12-09T10,SDGE,CISO,2165.55292141199
2019-12-09T11,SDGE,CISO,2231.80214356122
2019-12-09T12,SDGE,CISO,2238.4744719199
2019-12-09T13,SDGE,CISO,2188.05777157633
2019-12-09T14,SDGE,CISO,2097.59376510694
2019-12-09T15,SDGE,CISO,1993.94516368734
2019-12-09T16,SDGE,CISO,1906.49325741992
2019-12-09T17,SDGE,CISO,1859.22934445693
2019-12-09T18,SDGE,CISO,1864.36134245711
2019-12-09T19,SDGE,CISO,1919.14631263579
2019-12-09T20,SDGE,CISO,2006.79071635828
2019-12-09T21,SDGE,CISO,2101.1661127217
2019-12-09T22,SDGE,CISO,2174.06213770126
2019-12-09T23,SDGE,CISO,2203.01612889008
2019-12-10T00,SDGE,CISO,2177.60277364771
2019-12-10T01,SDGE,CISO,2102.47962152842
2019-12-10T02,SDGE,CISO,1996.35476175868
2019-12-10T03,SDGE,CISO,1887.13813509281
2019-12-10T04,SDGE,CISO,1804.56420596806
2019-12-10T05,SDGE,CISO,1772.25579871981
2019-12-10T06,SDGE,CISO,1801.3536726414
2019-12-10T07,SDGE,CISO,1887.42199437317
2019-12-10T08,SDGE,CISO,2011.46689700193
2019-12-10T09,SDGE,CISO,2144.80734201663
2019-12-10T10,SDGE,CISO,2256.50844086445
2019-12-10T11,SDGE,CISO,2321.40279959785
2019-12-10T12,SDGE,CISO,2326.56867998134
2019-12-10T13,SDGE,CISO,2274.54684513168
2019-12-10T14,SDGE,CISO,2182.45028511392
2019-12-10T15,SDGE,CISO,2077.21900276325
2019-12-10T16,SDGE,CISO,1988.30165617997
2019-12-10T17,SDGE,CISO,1939.73141547979
2019-12-10T18,SDGE,CISO,1943.72141517137
2019-12-10T19,SDGE,CISO,1997.49355585136
2019-12-10T20,SDGE,CISO,2084.1836702737
2019-12-10T21,SDGE,CISO,2177.56979418464
2019-12-10T22,SDGE,CISO,2249.34248655122
2019-12-10T23,SDGE,CISO,2276.95248345576
2019-12-11T00,SDGE,CISO,2249.9148554911
2019-12-11T01,SDGE,CISO,2172.86225981361
2019-12-11T02,SDGE,CISO,2064.5121248213
2019-12-11T03,SDGE,CISO,1952.80991211667
2019-12-11T04,SDGE,CISO,1867.53877729805
2019-12-11T05,SDGE,CISO,1832.36922314569
2019-12-11T06,SDGE,CISO,1858.47726637036
2019-12-11T07,SDGE,CISO,1941.44431013931
2019-12-11T08,SDGE,CISO,2062.27721972259
2019-12-11T09,SDGE,CISO,2192.28706092754
2019-12-11T10,SDGE,CISO,2300.53406317851
2019-12-11T11,SDGE,CISO,2361.86066612636
2019-12-11T12,SDGE,CISO,2363.37766253173
2019-12-11T13,SDGE,CISO,2307.6825074608
2019-12-11T14,SDGE,CISO,2211.96297008965
2019-12-11T15,SDGE,CISO,2103.23938520821
2019-12-11T16,SDGE,CISO,2011.03022313316
2019-12-11T17,SDGE,CISO,1959.41234966836
2019-12-11T18,SDGE,CISO,1960.60540659689
2019-12-11T19,SDGE,CISO,2011.79707290773
2019-12-11T20,SDGE,CISO,2096.05337583586
2019-12-11T21,SDGE,CISO,2187.05976923374
2019-12-11T22,SDGE,CISO,2256.40897347929
2019-12-11T23,SDGE,CISO,2281.46674129588
2019-12-12T00,SDGE,CISO,2251.69049572283
2019-12-12T01,SDGE,CISO,2171.69019427928
2019-12-12T02,SDGE,CISO,2060.19483154353
2019-12-12T03,SDGE,CISO,1945.18745146934
2019-12-12T04,SDGE,CISO,1856.50163836265
2019-12-12T05,SDGE,CISO,1817.85690827002
2019-12-12T06,SDGE,CISO,1840.4654832833
2019-12-12T07,SDGE,CISO,1919.92666261097
2019-12-12T08,SDGE,CISO,2037.24856033419
2019-12-12T09,SDGE,CISO,2163.73486444773
2019-12-12T10,SDGE,CISO,2268.44153603926
2019-12-12T11,SDGE,CISO,2326.22156879015
2019-12-12T12,SDGE,CISO,2324.2190305831
2019-12-12T13,SDGE,CISO,2265.08867592602
2019-12-12T14,SDGE,CISO,2166.0933260056
2019-12-12T15,SDGE,CISO,2054.33340246101
2019-12-12T16,SDGE,CISO,1959.39630662691
2019-12-12T17,SDGE,CISO,1905.40106559158
2019-12-12T18,SDGE,CISO,1904.57173535983
2019-12-12T19,SDGE,CISO,1954.05931029637
2019-12-12T20,SDGE,CISO,2036.85742036403
2019-12-12T21,SDGE,CISO,2126.55645572978
2019-12-12T22,SDGE,CISO,2194.6491081078
2019-12-12T23,SDGE,CISO,2218.41433353807
2019-12-13T00,SDGE,CISO,2187.25044418949
2019-12-13T01,SDGE,CISO,2105.74345934062
2019-12-13T02,SDGE,CISO,1992.63273959386
2019-12-13T03,SDGE,CISO,1875.93755393214
2019-12-13T04,SDGE,CISO,1785.54024767158
2019-12-13T05,SDGE,CISO,1745.20729933503
2019-12-13T06,SDGE,CISO,1766.18472475014
2019-12-13T07,SDGE,CISO,1844.08705121319
2019-12-13T08,SDGE,CISO,1959.92086836841
2019-12-13T09,SDGE,CISO,2084.97975650845
2019-12-13T10,SDGE,CISO,2188.3128200733
2019-12-13T11,SDGE,CISO,2244.78117404463
2019-12-13T12,SDGE,CISO,2241.55980421467
2019-12-13T13,SDGE,CISO,2181.35832593737
2019-12-13T14,SDGE,CISO,2081.51189874295
2019-12-13T15,SDGE,CISO,1969.19786425134
2019-12-13T16,SDGE,CISO,1874.06882282193
2019-12-13T17,SDGE,CISO,1820.28165523767
2019-12-13T18,SDGE,CISO,1820.06004962558
2019-12-13T19,SDGE,CISO,1870.5132536026
2019-12-13T20,SDGE,CISO,1954.55740351378
2019-12-13T21,SDGE,CISO,2045.68293707521
2019-12-13T22,SDGE,CISO,2115.27801961236
2019-12-13T23,SDGE,CISO,2140.53078950171
2019-12-14T00,SDGE,CISO,2110.77687727282
2019-12-14T01,SDGE,CISO,2030.57511848287
2019-12-14T02,SDGE,CISO,1918.67213435733
2019-12-14T03,SDGE,CISO,1803.12026000848
2019-12-14T04,SDGE,CISO,1713.84723915874
2019-12-14T05,SDGE,CISO,1674.66287746119
2019-12-14T06,SDGE,CISO,1696.84310249168
2019-12-14T07,SDGE,CISO,1776.01364905292
2019-12-14T08,SDGE,CISO,1893.17557687804
2019-12-14T09,SDGE,CISO,2019.6085184872
2019-12-14T10,SDGE,CISO,2124.35114587934
2019-12-14T11,SDGE,CISO,2182.26939780258
2019-12-14T12,SDGE,CISO,2180.56607842151
2019-12-14T13,SDGE,CISO,2122.00260564045
2019-12-14T14,SDGE,CISO,2023.98326748917
2019-12-14T15,SDGE,CISO,1913.75878786428
2019-12-14T16,SDGE,CISO,1821.04299127068
2019-12-14T17,SDGE,CISO,1770.02619265254
2019-12-14T18,SDGE,CISO,1772.92695195271
2019-12-14T19,SDGE,CISO,1826.80786542942
2019-12-14T20,SDGE,CISO,1914.50277338104
2019-12-14T21,SDGE,CISO,2009.39770178166
2019-12-14T22,SDGE,CISO,2082.77235458
2019-12-14T23,SDGE,CISO,2111.72072414384
2019-12-15T00,SDGE,CISO,2085.51300727103
2019-12-15T01,SDGE,CISO,2008.67855131996
2019-12-15T02,SDGE,CISO,1899.9691930197
2019-12-15T03,SDGE,CISO,1787.46835218338
2019-12-15T04,SDGE,CISO,1701.14710185862
2019-12-15T05,SDGE,CISO,1664.85634857659
2019-12-15T06,SDGE,CISO,1689.89957402817
2019-12-15T07,SDGE,CISO,1771.91133887298
2019-12-15T08,SDGE,CISO,1891.88491946965
2019-12-15T09,SDGE,CISO,2021.08402305178
2019-12-15T10,SDGE,CISO,2128.53528297931
2019-12-15T11,SDGE,CISO,2189.10823671672
2019-12-15T12,SDGE,CISO,2190.03257833965
2019-12-15T13,SDGE,CISO,2134.12073576445
2019-12-15T14,SDGE,CISO,2038.84527299884
2019-12-15T15,SDGE,CISO,1931.52920524591
2019-12-15T16,SDGE,CISO,1841.94614110067
2019-12-15T17,SDGE,CISO,1794.31803215579
2019-12-15T18,SDGE,CISO,1800.85625803781
2019-12-15T19,SDGE,CISO,1858.57465156176
2019-12-15T20,SDGE,CISO,1950.22282839345
2019-12-15T21,SDGE,CISO,2049.08089414192
2019-12-15T22,SDGE,CISO,2126.31917803104
2019-12-15T23,SDGE,CISO,2158.93728386102
2019-12-16T00,SDGE,CISO,2136.14036532758
2019-12-16T01,SDGE,CISO,2062.42916981051
2019-12-16T02,SDGE,CISO,1956.56194091704
2019-12-16T03,SDGE,CISO,1846.65447691383
2019-12-16T04,SDGE,CISO,1762.72242091406
2019-12-16T05,SDGE,CISO,1728.65889525622
2019-12-16T06,SDGE,CISO,1755.79594765386
2019-12-16T07,SDGE,CISO,1839.77797761475
2019-12-16T08,SDGE,CISO,1961.59164044488
2019-12-16T09,SDGE,CISO,2092.48617264217
2019-12-16T10,SDGE,CISO,2201.47800537141
2019-12-16T11,SDGE,CISO,2263.44249677481
2019-12-16T12,SDGE,CISO,2265.63874755196
2019-12-16T13,SDGE,CISO,2210.9328407546
2019-12-16T14,SDGE,CISO,2116.86818926151
2019-12-16T15,SDGE,CISO,2010.84241815004
2019-12-16T16,SDGE,CISO,1922.69087105363
2019-12-16T17,SDGE,CISO,1876.6687090783
2019-12-16T18,SDGE,CISO,1884.98142704781
2019-12-16T19,SDGE,CISO,1944.59530444076
2019-12-16T20,SDGE,CISO,2038.17709662932
2019-12-16T21,SDGE,CISO,2138.90273877803
2019-12-16T22,SDGE,CISO,2217.8354898842
2019-12-16T23,SDGE,CISO,2251.8834926493
2019-12-17T00,SDGE,CISO,2230.19036316858
2019-12-17T01,SDGE,CISO,2157.23218986586
2019-12-17T02,SDGE,CISO,2051.77779936679
2019-12-17T03,SDGE,CISO,1941.97957414066
2019-12-17T04,SDGE,CISO,1857.90180381846
2019-12-17T05,SDGE,CISO,1823.48369830524
2019-12-17T06,SDGE,CISO,1850.08955902179
2019-12-17T07,SDGE,CISO,1933.37722975375
2019-12-17T08,SDGE,CISO,2054.33041334044
2019-12-17T09,SDGE,CISO,2184.18774658769
2019-12-17T10,SDGE,CISO,2291.95961734533
2019-12-17T11,SDGE,CISO,2352.53165013791
2019-12-17T12,SDGE,CISO,2353.19698956661
2019-12-17T13,SDGE,CISO,2296.880032523
2019-12-17T14,SDGE,CISO,2201.19951752401
2019-12-17T15,SDGE,CISO,2093.63179077196
2019-12-17T16,SDGE,CISO,2004.07756299177
2019-12-17T17,SDGE,CISO,1956.82834749138
2019-12-17T18,SDGE,CISO,1964.08650874492
2019-12-17T19,SDGE,CISO,2022.77333094707
2019-12-17T20,SDGE,CISO,2115.47530938098
2019-12-17T21,SDGE,CISO,2215.26708019726
2019-12-17T22,SDGE,CISO,2293.10814045974
2019-12-17T23,SDGE,CISO,2325.81898127274
2019-12-18T00,SDGE,CISO,2302.48594275907
2019-12-18T01,SDGE,CISO,2227.56502201965
2019-12-18T02,SDGE,CISO,2119.84029937749
2019-12-18T03,SDGE,CISO,2007.5053084941
2019-12-18T04,SDGE,CISO,1920.67728998927
2019-12-18T05,SDGE,CISO,1883.34550895997
2019-12-18T06,SDGE,CISO,1906.91017349424
2019-12-18T07,SDGE,CISO,1987.04601327906
2019-12-18T08,SDGE,CISO,2104.73715540137
2019-12-18T09,SDGE,CISO,2231.21508839263
2019-12-18T10,SDGE,CISO,2335.48776796727
2019-12-18T11,SDGE,CISO,2392.45485434164
2019-12-18T12,SDGE,CISO,2389.44736778807
2019-12-18T13,SDGE,CISO,2329.45174342489
2019-12-18T14,SDGE,CISO,2230.16546046657
2019-12-18T15,SDGE,CISO,2119.14651107302
2019-12-18T16,SDGE,CISO,2026.36329777407
2019-12-18T17,SDGE,CISO,1976.14540498029
2019-12-18T18,SDGE,CISO,1980.69328560042
2019-12-18T19,SDGE,CISO,2036.88414309813
2019-12-18T20,SDGE,CISO,2127.2250646027
2019-12-18T21,SDGE,CISO,2224.69040750269
2019-12-18T22,SDGE,CISO,2300.13726189936
2019-12-18T23,SDGE,CISO,2330.30022140325
2019-12-19T00,SDGE,CISO,2304.21045427467
2019-12-19T01,SDGE,CISO,2226.3061747591
2019-12-19T02,SDGE,CISO,2115.3890282406
2019-12-19T03,SDGE,CISO,1999.69580988625
2019-12-19T04,SDGE,CISO,1909.3984657803
2019-12-19T05,SDGE,CISO,1868.53764549641
2019-12-19T06,SDGE,CISO,1888.55039546167
2019-12-19T07,SDGE,CISO,1965.12897392169
2019-12-19T08,SDGE,CISO,2079.25843697994
2019-12-19T09,SDGE,CISO,2202.16363530216
2019-12-19T10,SDGE,CISO,2302.85069677645
2019-12-19T11,SDGE,CISO,2356.23401671217
2019-12-19T12,SDGE,CISO,2349.68319281547
2019-12-19T13,SDGE,CISO,2286.24723628455
2019-12-19T14,SDGE,CISO,2183.70254361772
2019-12-19T15,SDGE,CISO,2069.68839309425
2019-12-19T16,SDGE,CISO,1974.23987962509
2019-12-19T17,SDGE,CISO,1921.72302131176
2019-12-19T18,SDGE,CISO,1924.33419704716
2019-12-19T19,SDGE,CISO,1978.9040445629
2019-12-19T20,SDGE,CISO,2067.85768237723
2019-12-19T21,SDGE,CISO,2164.06678828863
2019-12-19T22,SDGE,CISO,2238.28397356853
2019-12-19T23,SDGE,CISO,2267.15625794819
2019-12-20T03,SDGE,CISO,2239.65830966845
2019-12-20T04,SDGE,CISO,2160.20943680447
2019-12-20T05,SDGE,CISO,2047.62773302323
2019-12-20T06,SDGE,CISO,1930.19194511792
2019-12-20T07,SDGE,CISO,1838.12707228306
2019-12-20T08,SDGE,CISO,1795.52309057887
2019-12-20T09,SDGE,CISO,1813.85145518041
2019-12-20T10,SDGE,CISO,1888.81926646658
2019-12-20T11,SDGE,CISO,2001.40972286204
2019-12-20T12,SDGE,CISO,2122.83829822639
2019-12-20T13,SDGE,CISO,2222.10669332899
2019-12-20T14,SDGE,CISO,2274.14158322105
2019-12-20T15,SDGE,CISO,2266.34874197104
2019-12-20T16,SDGE,CISO,2201.83724734449
2019-12-20T17,SDGE,CISO,2098.45960222566
2019-12-20T18,SDGE,CISO,1983.93308897864
2019-12-20T19,SDGE,CISO,1888.35564479704
2019-12-20T20,SDGE,CISO,1836.12531153373
2019-12-20T21,SDGE,CISO,1839.42954365457
2019-12-20T22,SDGE,CISO,1895.04733036903
2019-12-20T23,SDGE,CISO,1985.31675783396
2019-12-21T00,SDGE,CISO,2083.00201747473
2019-12-21T01,SDGE,CISO,2158.74686272757
2019-12-21T02,SDGE,CISO,2189.10685525923
2019-12-21T03,SDGE,CISO,2162.99672682954
2019-12-21T04,SDGE,CISO,2084.81374763802
2019-12-21T05,SDGE,CISO,1973.38943556518
2019-12-21T06,SDGE,CISO,1857.04137516503
2019-12-21T07,SDGE,CISO,1766.04426888675
2019-12-21T08,SDGE,CISO,1724.53377409177
2019-12-21T09,SDGE,CISO,1744.01185217467
2019-12-21T10,SDGE,CISO,1820.19640407433
2019-12-21T11,SDGE,CISO,1934.06474915753
2019-12-21T12,SDGE,CISO,2056.81913293456
2019-12-21T13,SDGE,CISO,2157.45323988305
2019-12-21T14,SDGE,CISO,2210.90270229666
2019-12-21T15,SDGE,CISO,2204.60632499938
2019-12-21T16,SDGE,CISO,2141.73012115846
2019-12-21T17,SDGE,CISO,2040.19939141506
2019-12-21T18,SDGE,CISO,1927.8057683158
2019-12-21T19,SDGE,CISO,1834.70593790905
2019-12-21T20,SDGE,CISO,1785.32544404418
2019-12-21T21,SDGE,CISO,1791.8379887298
2019-12-21T22,SDGE,CISO,1850.96598822626
2019-12-21T23,SDGE,CISO,1944.95572735777
2019-12-22T00,SDGE,CISO,2046.45953448147
2019-12-22T01,SDGE,CISO,2126.0084890713
2019-12-22T02,SDGE,CISO,2160.06350270123
2019-12-22T03,SDGE,CISO,2137.47675172001
2019-12-22T04,SDGE,CISO,2062.62127598832
2019-12-22T05,SDGE,CISO,1954.34005156576
2019-12-22T06,SDGE,CISO,1840.98756181456
2019-12-22T07,SDGE,CISO,1752.88615341197
2019-12-22T08,SDGE,CISO,1714.21492624335
2019-12-22T09,SDGE,CISO,1736.50396715913
2019-12-22T10,SDGE,CISO,1815.47957255329
2019-12-22T11,SDGE,CISO,1932.11091101693
2019-12-22T12,SDGE,CISO,2057.58500846021
2019-12-22T13,SDGE,CISO,2160.88591130182
2019-12-22T14,SDGE,CISO,2216.95695697511
2019-12-22T15,SDGE,CISO,2213.26900462422
2019-12-22T16,SDGE,CISO,2153.04413580986
2019-12-22T17,SDGE,CISO,2054.27949646742
2019-12-22T18,SDGE,CISO,1944.83986156546
2019-12-22T19,SDGE,CISO,1854.93910743869
2019-12-22T20,SDGE,CISO,1809.02838084164
2019-12-22T21,SDGE,CISO,1819.26551260375
2019-12-22T22,SDGE,CISO,1882.31421556214
2019-12-22T23,SDGE,CISO,1980.32707954646
2019-12-23T00,SDGE,CISO,2085.84314506385
2019-12-23T01,SDGE,CISO,2169.28002394067
2019-12-23T02,SDGE,CISO,2207.00387162931
2019-12-23T03,SDGE,CISO,2187.80483243783
2019-12-23T04,SDGE,CISO,2116.03271512023
